,ID,Fuzzy Full Name,age,state
2404,1211,madison dent,80,wa
2405,4698,brinley bauman,88,vic
2406,4231,durban,123,vic
2407,4440,ella richmond,124,nsw
2408,3787,john-paul burford,90,nsw
2409,3388,silas mccarthy,91,nsw
2410,788,tommy matthews,119,wa
2411,1461,thomas moulton,69,qld
2412,4904,giaan blake,31,qld
2413,3944,kyle candida,124,nsw
2414,702,barnaby fleet,88,sa
2415,1756,joshua donkin,49,nsw
2416,1112,noah tiller,46,nsw
2417,4825,lara dunis,66,nsw
2418,3662,benjamin yen,39,nsw
2419,2517,katelyn reid,27,qld
2420,918,jessica michelmore,48,nsw
2421,2700,maxin tchung,118,qld
2422,2874,hannah donaldson,85,qld
2423,221,samantha mapstone,30,sa
2424,4430,mason homann,111,vic
2425,3460,blake ryan,34,wa
2426,3278,matthew berry,42,qld
2427,1585,cooper green,58,sa
2428,838,jackson campbell,82,other
2429,4564,teaha rawlings,64,sa
2430,4450,keegan berry,101,qld
2431,4580,caleb webb,35,other
2432,3695,emiily crossman,60,nsw
2433,1162,jack webb,51,nsw
2434,3005,charles white,77,qld
2435,812,oliver agius,59,wa
2436,3720,julia gao,96,nsw
2437,3415,grace telleglou,118,sa
2438,3765,sophie nicolle,25,vic
2439,2937,connor trait,109,vic
2440,2051,jayden clarke,37,nsw
2441,4108,calvin herbert,25,nsw
2442,633,brooke lock,104,qld
2443,807,jayden glass,73,qld
2444,3451,logan goldsworthy,108,nsw
2445,4325,juliana roman,110,nsw
2446,1081,caitlin white,81,nsw
2447,1089,malakai crouch,73,qld
2448,230,taylah leaver,111,nsw
2449,4179,luke parr,105,nsw
2450,2387,alissa stanley,43,nsw
2451,828,renee musolino,61,nsw
2452,3456,lucy purdon,73,sa
2453,1850,macormack clarke,66,vic
2454,36,liam bottroff,60,vic
2455,2494,tiffany schuster,80,vic
2456,3383,blake beelitz,48,nsw
2457,2367,clarke,81,vic
2458,4529,hayden needham,122,nsw
2459,1251,lauren ryan,82,vic
2460,730,matthew etheridge,29,vic
2461,4276,tristan shepherdson,107,vic
2462,3218,lachlan leon,110,nsw
2463,3802,emiily de michele,71,nsw
2464,3916,brigitte white,76,other
2465,2274,luke wilkins,88,nsw
2466,841,jake nelsen,94,nsw
2467,791,matthew schuster,35,vic
2468,1283,lewis strubbe,34,nsw
2469,3893,ned green,40,sa
2470,1003,bradley matthews,76,sa
2471,4142,samantha bellon,58,vic
2472,957,marcus white,27,vic
2473,3008,georgia green,90,qld
2474,4763,max kirby-fahey,44,nsw
2475,908,lucy rees,99,nsw
2476,3669,zac ryan,90,nsw
2477,382,ella mahon,91,nsw
2478,3734,noah reid,82,qld
2479,4883,brodee egan,112,qld
2480,2253,blake matthews,57,vic
2481,2929,bethanie artis,122,sa
2482,1201,jayden blake,122,qld
2483,4700,jared allsopp,73,nsw
2484,41,lucy drought,101,vic
2485,4086,thomas crofton,112,nsw
2486,3356,erin red,82,vic
2487,324,aidan finlay,111,other
2488,365,ned kalka,42,vic
2489,4104,bethany deakin,72,other
2490,1185,heather benger,40,wa
2491,3657,rachael widdup,112,qld
2492,3498,alysha maier,76,qld
2493,4756,olivia david,33,other
2494,562,jasper webb,46,nsw
2495,3757,bailey petersen,115,other
2496,4770,tegan rosendale,44,nsw
2497,1950,mccarthy,89,vic
2498,3788,willow bennier,121,other
2499,2372,nicholas colantoni,59,vic
2500,4694,hayden richmond,57,nsw
2501,787,connor neumann,45,vic
2502,3257,tayah noble,99,vic
2503,2920,amber burnell,42,qld
2504,4394,hana nirta,30,qld
2505,209,eliza zimmermann,76,nsw
2506,2132,mhary gaitanis,35,nsw
2507,761,cameron lavis,83,vic
2508,1287,alisha rawlings,109,nsw
2509,3531,cassandra seymour-griffin,28,nsw
2510,2997,india block,29,qld
2511,4018,jessica radic,76,qld
2512,2439,isabelle beattie,78,vic
2513,1511,jack bridgland,26,nsw
2514,3748,iain noble,74,qld
2515,4895,kiandra waller,76,vic
2516,949,thomas campbell,60,sa
2517,4133,ryan,63,nsw
2518,270,sophie weidenhofer,49,sa
2519,2156,brooke broadby,114,qld
2520,1566,liam petersen,44,vic
2521,3638,renee browne,75,nsw
2522,1560,kane campbell,96,nsw
2523,1777,tommy green,34,vic
2524,947,christina coleman,36,qld
2525,2586,carlin sherriff,59,vic
2526,1842,gabriel vigneswaran,68,qld
2527,3016,ellen armanious,57,other
2528,1800,emiily maida,45,qld
2529,1818,paris parremore,98,wa
2530,2806,nicola grubb,72,nsw
2531,3671,zane snell,115,other
2532,3475,william everett,32,other
2533,2358,caitlin dolan,67,wa
2534,1010,zali shepherd,76,sa
2535,1909,kayla braithwaite,60,nsw
2536,3618,erin hearn,114,other
2537,2211,abbie limbert,118,sa
2538,66,koula houweling,80,nsw
2539,417,adam smithson,106,nsw
2540,2613,hayley hassall,107,nsw
2541,1038,mia crofts,69,sa
2542,1666,rhett george,82,qld
2543,2158,jenna neumann,42,qld
2544,1732,sophie mahony,59,qld
2545,3031,lachlan rollitt,119,qld
2546,1219,kayla ottens,113,other
2547,1784,bethany reid,116,qld
2548,3597,bethany dixon,39,nsw
2549,907,kye morrison,29,vic
2550,968,aidan blake,97,vic
2551,4824,mitchell longo,48,nsw
2552,4159,alexandra berry,112,nsw
2553,709,hannah bennell,41,qld
2554,161,tanyshah david,56,qld
2555,724,brianna parr,103,qld
2556,4617,lucy kranenborg,50,nsw
2557,2875,luke white,109,sa
2558,508,adam hendricks,66,wa
2559,464,amy britten,76,nsw
2560,4863,jaime whisson,110,qld
2561,1030,trey saines,113,other
2562,4587,shenae campbell,66,nsw
2563,2758,chloe rafanelli,67,vic
2564,3515,cooper perth,29,qld
2565,3068,jye berry,35,other
2566,4327,thomas shepherd,68,nsw
2567,2961,riley okoniewski,121,vic
2568,4377,caitlyn campbell,31,qld
2569,895,kane nguyen,39,qld
2570,1216,matthew raward,66,qld
2571,3438,olivia mcneill,114,nsw
2572,4121,jaykob smeaton,112,qld
2573,4585,hayley mortlock,113,nsw
2574,381,brooke obersteller,88,nsw
2575,3486,jake clarke,76,qld
2576,2266,toby chater,80,vic
2577,3847,isaac clarke,88,other
2578,1795,lucy fitzpatrick,102,qld
2579,3477,jake doody,87,vic
2580,3203,isabella bowerman,76,nsw
2581,1995,chloe lazaraki,34,nsw
2582,3129,ava ahier,97,nsw
2583,4217,barnaby dixon,28,nsw
2584,3619,brooke ryan,114,nsw
2585,3989,kobe brock,30,qld
2586,3243,jacobie white,30,wa
2587,2022,stephanie tuckwell,32,sa
2588,211,madeline jolly,96,nsw
2589,3120,adam dallas,107,sa
2590,4752,phoebe millar,101,qld
2591,4911,marlee ryan,106,sa
2592,3015,kyle clarke,86,qld
2593,3865,isabella novak,37,vic
2594,4624,schkirra de nichilo,118,nsw
2595,4748,zane tao,61,nsw
2596,110,amber coleman,28,vic
2597,4741,aidan finlay,63,qld
2598,4012,connor sleath,120,nsw
2599,3098,jacob webb,77,other
2600,4367,pakita beams,72,qld
2601,3632,connor godfrey,123,qld
2602,2826,kai hobson,96,nsw
2603,327,aleisha campbell,33,qld
2604,3233,jessica donaldson,88,nsw
2605,213,finn ryan,74,vic
2606,1361,clement white,28,nsw
2607,4209,joshua pringle,52,sa
2608,3222,andrew reid,76,qld
2609,3588,kydan siviour,41,nsw
2610,4738,mitchell white,121,nsw
2611,3903,jack dimonte,76,nsw
2612,3756,lucinda burrill,77,qld
2613,911,jack lowe,115,vic
2614,3590,nasyah reid,39,nsw
2615,2560,danjel ang,77,nsw
2616,3674,thomas monis,62,nsw
2617,1580,thomas coleman,58,nsw
2618,4438,jordan noble,97,wa
2619,445,jaxin mccarthy,60,nsw
2620,3220,michael chigros,86,vic
2621,2292,ryan wehr,25,qld
2622,3143,kobe jolly,40,sa
2623,60,tiana ryan,96,sa
2624,2359,mackenzi jarick,100,vic
2625,3484,harry dignam,100,qld
2626,3485,sarah white,92,wa
2627,61,matthew sincovich,77,nsw
2628,599,joshua fitzpatrick,113,vic
2629,1787,charlie browne,88,sa
2630,1610,brock nygaard,51,vic
2631,2949,daniel ryan,70,qld
2632,4269,rebecca coppock,114,vic
2633,2218,tyler berryman,34,vic
2634,3437,ethan mccarthy,122,nsw
2635,4915,benjamin green,43,nsw
2636,3557,alessandra druitt,43,qld
2637,412,kyle pascoe,34,wa
2638,223,ky kyriacou,89,nsw
2639,2592,flynn banham,35,sa
2640,1442,zachary mccully,105,nsw
2641,2152,emiily fitzpatrick,97,vic
2642,1914,olivia bennell,72,sa
2643,4093,dylan eglinton,58,sa
2644,1422,phillip nguyen,76,nsw
2645,4333,anton marinos,73,vic
2646,359,joshua cloke,60,other
2647,809,jasmin kulas,103,nsw
2648,3663,caitlin hervey,91,qld
2649,4110,ruby gilcrist,48,qld
2650,854,arren leonardos,107,vic
2651,2975,isabella mcfadden,80,other
2652,2133,brooke clarke,81,vic
2653,2830,jesse webb,31,nsw
2654,3895,dylan laucht,64,vic
2655,3330,thomas hare,105,nsw
2656,624,abby spark,31,vic
2657,3047,emiily lowe,82,vic
2658,2004,emiily rook,36,vic
2659,3303,liam wehner,89,nsw
2660,297,alysha nguyen,27,nsw
2661,368,ned feeney,117,vic
2662,922,samantha stanley,29,vic
2663,1475,joshua yeoman,45,nsw
2664,2427,ebony wynne,117,other
2665,779,rohan ruskin,122,vic
2666,2706,imogen rees,108,qld
2667,258,daniel harrington,121,vic
2668,224,liam beckwith,51,sa
2669,3249,ebony thorpe,82,qld
2670,2362,isabella needham,62,qld
2671,2455,talia green,44,wa
2672,2268,taliah buitendyk,29,sa
2673,3705,grace bastiaans,31,nsw
2674,656,hannah jolly,122,nsw
2675,28,blake bracci,65,nsw
2676,1110,emma adzaip,119,sa
2677,3090,meggie george,113,nsw
2678,4427,james lupoi,70,qld
2679,2346,nathan clarke,74,qld
2680,4050,jamie hashemizadeh,39,vic
2681,3666,sean gaskin,121,wa
2682,2631,meagan kelakios,111,vic
2683,2916,owen haeusler,88,qld
2684,1008,timothy dignam,47,qld
2685,981,laklynn chandler,87,nsw
2686,3201,annika campbell,95,vic
2687,3102,jake tweedie,78,vic
2688,4264,zac dixon,28,wa
2689,2684,rebecca dimauro,27,vic
2690,1997,cassandra webb,94,nsw
2691,4838,abbey quill,109,nsw
2692,3096,keeley moolenaar,100,nsw
2693,2050,ella blake,47,sa
2694,2227,christian capurso,103,vic
2695,3421,hayley dixon,94,nsw
2696,4301,nicholas hassall,120,sa
2697,2695,angelica domkus,55,qld
2698,4316,nicholas bridgland,52,qld
2699,4531,alex babic,119,vic
2700,615,emiily nguyen,69,nsw
2701,2368,liam katnich,87,nsw
2702,1419,caitlin alessi,83,vic
2703,2739,kiarnee gail,118,nsw
2704,2102,connor soulsby,49,nsw
2705,3892,charlee coulson,114,qld
2706,333,joshua akot,76,vic
2707,910,sophie bradshaw,86,vic
2708,4267,jessica zimmermann,87,vic
2709,2831,lucas simmonds,114,wa
2710,3622,laura huddy,52,other
2711,4184,isabella campbell,96,wa
2712,3808,mitchell dunnicliff,89,nsw
2713,1206,alissa priest,100,qld
2714,2911,james,76,vic
2715,430,joshua fogliano,95,qld
2716,1223,jade smallacombe,30,vic
2717,983,ruby dixon,118,qld
2718,4673,jesse bagwell,31,nsw
2719,2955,d'arcy webb,34,wa
2720,4963,sherriff,73,nsw
2721,3260,trey camozzato,92,vic
2722,1590,paige paterson,115,nsw
2723,3279,hannah ho,106,nsw
2724,3584,riley pascoe,86,sa
2725,4723,tommy morrison,101,nsw
2726,3381,ruby beattie,84,other
2727,2981,nathan wiemann,87,vic
2728,40,finlay coffey,124,other
2729,3217,neneh wheatley,71,nsw
2730,292,oliver clarke,106,qld
2731,4690,brandon freiman,87,nsw
2732,2891,tabitha orchard,101,nsw
2733,3776,joshua heron,54,nsw
2734,4939,fraser hebberman,34,qld
2735,2498,lachlan geduld,72,vic
2736,1181,jessica liddy,62,nsw
2737,2309,henry pozniak,72,other
2738,3631,taylah berry,59,vic
2739,1334,adele morrison,114,wa
2740,2554,madison shepherd,107,wa
2741,2173,taliah campbell,64,qld
2742,3594,abbey gonsalex,79,vic
2743,2807,bradshaw,117,nsw
2744,2540,giorgia struck,99,wa
2745,3053,sophie mcilvar,60,qld
2746,726,jaden allanby,58,sa
2747,2108,nicholas coffey,71,qld
2748,3696,toby walkley,38,nsw
2749,2539,emiily stearnes,120,sa
2750,1016,courtney painter,108,other
2751,2262,gabriel moyse,108,wa
2752,4719,kirrah southwood,26,wa
2753,826,chloe white,91,vic
2754,1193,jake pascoe,94,wa
2755,25,joel campbell,36,nsw
2756,3586,karla adair,38,nsw
2757,2181,clarke,90,vic
2758,2620,brooklyn mercorella,119,nsw
2759,4964,connor lungershausen,81,nsw
2760,4060,matthew green,38,wa
2761,4811,sophie grosser,123,wa
2762,4383,ryley dods,89,nsw
2763,77,gillian chandler,28,nsw
2764,3496,elijah green,33,vic
2765,242,joshua green,27,qld
2766,3127,alyssa shepherdson,86,qld
2767,2879,amaya pulford,31,qld
2768,1460,ella faull,76,nsw
2769,645,benjamin berryman,88,qld
2770,2066,tahlia wotton,99,nsw
2771,1849,jordyn grafton,89,other
2772,3778,sascha demarco,28,other
2773,2846,lauren mcneill,119,qld
2774,237,corey feeney,57,nsw
2775,4991,mikaela horkings,95,vic
2776,880,bryce morrison,112,nsw
2777,3885,louise campbell,37,vic
2778,4772,blake fitzpatrick,100,nsw
2779,3553,james stearnes,91,nsw
2780,564,kane reid,106,nsw
2781,1806,madison cowle,96,sa
2782,628,amaya skirca,26,wa
2783,99,blake wehr,80,wa
2784,873,joshua ottens,83,qld
2785,280,joshua toseland,42,wa
2786,4444,alexandra hide,117,vic
2787,2269,serena webb,47,qld
2788,2633,alex clarke,52,sa
2789,2567,lushia george,106,nsw
2790,4171,adam clarke,76,wa
2791,1391,nicholas beattie,107,wa
2792,2953,alex hanna,120,vic
2793,1134,lachlan ebert,52,sa
2794,3449,lily collier,38,vic
2795,2971,jack highet,59,vic
2796,4636,reid,100,nsw
2797,4203,riley walls,104,qld
2798,1938,noah bishop,103,nsw
2799,2816,jackson edgecombe,27,wa
2800,2835,lucy braithwaite,66,qld
2801,420,kate stephenson,119,nsw
2802,4910,felicity la porte,61,wa
2803,1594,david,86,nsw
2804,2765,ashlie cannell,103,nsw
2805,2686,imogen white,66,nsw
2806,1097,joshua clarke,113,other
2807,4190,zane crouch,65,other
2808,2214,eliza burnell,28,nsw
2809,686,zarlia hage,111,vic
2810,780,harrison boulter,76,nsw
2811,2223,zane dixon,37,sa
2812,1071,braiden hohn,32,nsw
2813,185,maxin burford,121,nsw
2814,3412,oliver sherriff,108,vic
2815,3264,benjamin fullwood,40,wa
2816,586,wilson green,113,qld
2817,2331,christian reid,37,wa
2818,4809,marianne reni,89,sa
2819,3495,nicholas dixon,101,vic
2820,1444,thomas martinovic,44,qld
2821,1426,lucas thorpe,92,sa
2822,1955,tanyshah jolly,38,nsw
2823,1454,sebastian papageorgiou,67,vic
2824,4759,makayla herbert,113,vic
2825,3480,kyle kowtun,86,wa
2826,2280,hugh campbell,69,vic
2827,757,charlotte baynes,102,nsw
2828,1771,sam matthews,111,vic
2829,3124,nicholas colquhoun,76,qld
2830,1844,benjamin lowe,86,nsw
2831,1690,georgia cother,107,nsw
2832,667,daniel rollins,40,nsw
2833,4598,samantha bereza,82,vic
2834,4758,robert nguyen,86,nsw
2835,2437,eden crossman,100,wa
2836,1478,ellen campbell,68,nsw
2837,1620,zachary michelmore,81,qld
2838,3274,dominic hoggan,68,nsw
2839,3408,caleb bersable,73,other
2840,150,ned clarke,50,wa
2841,2318,aidan fysh,91,vic
2842,1142,joshua campbell,98,nsw
2843,123,angie mcgahey,124,vic
2844,4780,amber coleman,119,wa
2845,2788,lachlan carbone,117,wa
2846,1924,alexandra nguyen,80,nsw
2847,194,jayden sekulitch,93,nsw
2848,3265,aaron baohm,76,qld
2849,3202,chloe mason,48,nsw
2850,4401,weller,76,nsw
2851,550,indiana wasley,86,qld
2852,210,chelsie,108,nsw
2853,2777,jake mazurkiewicz,66,vic
2854,2470,henry dichiera,124,nsw
2855,4379,alisa tiller,69,qld
2856,3003,zachariah kilmartin,26,other
2857,3876,zali clutterbuck,42,vic
2858,2225,matthew,95,nsw
2859,1664,annabel farndell,68,qld
2860,4514,hamish beams,57,vic
2861,3479,makenzie michelmore,116,vic
2862,2391,dylan covino,36,wa
2863,948,molly clapham,62,nsw
2864,4315,edward clarke,72,vic
2865,734,scott hoggan,115,qld
2866,1720,haak,107,wa
2867,1888,kazuki white,114,wa
2868,1455,chloe bastiaans,77,vic
2869,4026,blake smithson,53,wa
2870,1735,holly alderson,47,nsw
2871,3297,alicia lamonaca,46,nsw
2872,285,bridget burford,115,wa
2873,4967,james feast,74,vic
2874,2864,alia taubert,108,nsw
2875,2909,tristan quilliam,57,sa
2876,2653,lochlan pendergrast,45,wa
2877,1232,kirra coppola,71,nsw
2878,2240,savannah hyland,119,nsw
2879,4248,joel scheerlinck,72,vic
2880,1886,william parr,114,qld
2881,4638,holly collinson,57,qld
2882,1549,william portors,92,nsw
2883,620,sophie mccarthy,66,qld
2884,625,jakob pagoda,87,nsw
2885,4796,mollie berry,72,other
2886,3006,benjamin matthews,71,vic
2887,4574,cooper blake,114,vic
2888,4678,jessie donkin,34,nsw
2889,1352,william doman,43,sa
2890,1743,riley landow,27,vic
2891,1245,amelie lohe,104,vic
2892,78,stelio hand,70,nsw
2893,2805,elle royle,81,nsw
2894,1497,jessica hirzel,53,vic
2895,2714,taylor,50,other
2896,2919,kaleb hobson,28,vic
2897,3759,michael leslie,89,qld
2898,4137,liam schwaz,77,other
2899,1853,jade clarke,89,nsw
2900,2484,james wyllie,43,wa
2901,2377,lauren soave,122,qld
2902,3091,richard keatch,26,qld
2903,3482,kyle wegman,45,nsw
2904,590,blake doray,83,qld
2905,2311,harry hingston,46,nsw
2906,106,elysse mason,51,qld
2907,1794,sienna cacciotti,47,qld
2908,3213,rhiannon bishop,116,qld
2909,756,fynn allard,54,nsw
2910,3795,peta stanley,79,nsw
2911,3860,alexander crossman,76,sa
2912,402,hugo sporn,82,qld
2913,469,emiily eglinton,27,vic
2914,1680,damien madigan,54,qld
2915,2480,james spall,49,vic
2916,1802,ellen hare,33,nsw
2917,978,rebecca riddell,123,other
2918,2528,madison cannell,99,vic
2919,1064,georgia reid,27,nsw
2920,3441,luke trenerry,44,sa
2921,685,zachary clarke,56,wa
2922,673,stephanie braithwaite,49,other
2923,100,hayden stapley,76,vic
2924,3870,benjamin harrington,111,qld
2925,1371,timothy jolly,52,nsw
2926,1532,jesse nguyen,77,qld
2927,2478,aidyn morrison,108,nsw
2928,4202,charlie nguyen,100,other
2929,3889,bridget bordin,95,sa
2930,3281,elton shadbolt,121,vic
2931,2054,zarlia glennon,109,qld
2932,1889,matthew nurse,57,nsw
2933,4485,jarod lusted,92,nsw
2934,314,chelsea meaney,76,nsw
2935,1491,kirra white,101,sa
2936,631,shannon hope,94,vic
2937,3951,lachlan nguyen,31,vic
2938,3206,freya marlow,58,other
2939,4725,erin buttrose,43,vic
2940,2041,julia worsley,46,nsw
2941,154,joel bowran,88,other
2942,4696,samuel green,33,nsw
2943,4148,gabrielle richmond,30,sa
2944,2737,tiana green,109,qld
2945,2312,ella ryan,73,wa
2946,3288,harry grosser,82,nsw
2947,3574,genovese,56,qld
2948,2768,makenzie reid,31,qld
2949,2811,vanessa george,82,nsw
2950,2577,noah reetz,45,vic
2951,1544,madeline bradshaw,43,nsw
2952,4042,steven pwa,62,qld
2953,2469,riley nguyen,29,nsw
2954,3854,natalee nguyen,103,nsw
2955,3641,jake willmot,107,vic
2956,4030,eloise cherini,102,vic
2957,1671,ethan lomman,50,nsw
2958,2295,luke tebbutt,39,wa
2959,3729,ruby hentze,76,sa
2960,1962,sophie mason,83,wa
2961,2140,matthew jardine,106,nsw
2962,3046,aleesha hingston,100,nsw
2963,626,lauren moorby,44,nsw
2964,1032,harrison painter,28,vic
2965,4328,rachel meeking,106,qld
2966,4403,harriet paterson,92,nsw
2967,2923,matthew carbone,44,nsw
2968,1191,mitchell campton,31,nsw
2969,4371,jai riddell,52,nsw
2970,2067,katharine penno,75,qld
2971,3906,jacob sporton,94,vic
2972,2974,michael maclennan,85,qld
2973,4332,georgia carmody,58,nsw
2974,4547,benjamin hyland,32,vic
2975,4058,benjamin coleman,123,qld
2976,3030,hannah maynard,27,other
2977,990,jasmyn yeap,74,nsw
2978,1215,isabella grimm,58,vic
2979,2632,shai robson,53,other
2980,243,riley bennell,80,qld
2981,3522,bethany caire,88,wa
2982,481,james kang,89,qld
2983,1766,james hayball,52,qld
2984,4360,owen hingston,25,qld
2985,3115,benjamin miles,41,qld
2986,3114,cassidy morrison,108,nsw
2987,1048,alexandra budge,65,wa
2988,1604,sienna musolino,35,nsw
2989,3838,koula haggett,124,vic
2990,4391,felicity,86,nsw
2991,763,jack paterson,41,nsw
2992,3219,oliver ryan,76,vic
2993,4990,miranda bunt,119,vic
2994,3261,rhett matthews,37,nsw
2995,2184,tahlia fenwick,81,qld
2996,3503,lily hamon,75,other
2997,1790,bailey heuer,73,qld
2998,4304,lynton rudd,58,nsw
2999,2064,jasper miles,76,vic
3000,2782,thomas carbone,117,vic
3001,234,jack wyllie,51,nsw
3002,2183,naomi matthews,42,vic
3003,3558,papageorgiou,117,nsw
3004,1417,brooke berryman,74,vic
3005,3322,harrison matthews,106,vic
3006,1131,oscar ovens,76,wa
3007,1261,isabella zimmermann,116,nsw
3008,1267,gabriel is,113,vic
3009,312,sarah green,69,qld
3010,3197,jack browne,111,other
3011,3635,kyle zagar,84,wa
3012,3305,ethan,75,nsw
3013,1322,kiana harrington,53,vic
3014,3606,flynn bishop,97,vic
3015,4045,gemma coulson,38,sa
3016,2098,cameron mcgargil,83,qld
3017,4887,taylor-saige tiller,101,qld
3018,2892,anthony berry,67,vic
3019,4828,emiily tidey,65,nsw
3020,4567,alicia green,93,sa
3021,64,emiily godfrey,96,qld
3022,4161,jessica white,55,vic
3023,1977,aidan morrison,110,other
3024,944,joshua berry,76,nsw
3025,206,lewis westbrook,116,vic
3026,63,max george,121,vic
3027,2378,shakirah van der steege,66,other
3028,731,robert etherington,110,other
3029,44,natassia grubb,28,vic
3030,4544,kiera everett,87,nsw
3031,2493,bailey thrussell,122,sa
3032,774,oscar white,115,qld
3033,1312,zarran miles,115,vic
3034,1631,matisse geissmann,116,wa
3035,3848,chelsea sherriff,102,qld
3036,1401,dylan compton,64,wa
3037,1341,harry cure,64,vic
3038,3066,jack juric,45,nsw
3039,1060,belinda hilton,76,other
3040,3028,aaron barsoum,51,nsw
3041,3021,kayla campbell,65,qld
3042,432,alexander stephenson,30,vic
3043,4855,mystique linedale,108,vic
3044,3420,ella cowell,67,nsw
3045,1608,callum moyse,111,other
3046,3826,wilson hannagan,60,nsw
3047,3329,vanessa bishop,111,sa
3048,2753,jessica osfield,41,qld
3049,1863,chloe lamacka,89,other
3050,711,oscar lowe,53,nsw
3051,4421,joanna needham,48,qld
3052,4519,macormack kastrappis,107,nsw
3053,2373,amy hawes,84,nsw
3054,3831,katie kerslake,65,vic
3055,1673,angus crook,60,nsw
3056,638,jack braddy,104,nsw
3057,1260,renee brock,48,other
3058,2207,lily aspinall,124,vic
3059,1247,alannah santi,90,qld
3060,758,lily keelty,44,qld
3061,2345,falting,30,qld
3062,4129,nellie yunupingu,76,nsw
3063,4080,danielle sawczak,83,nsw
3064,1354,ella wilkins,123,sa
3065,1817,noah boyle,98,vic
3066,4407,rebekah clarke,112,nsw
3067,2584,juliana dingo,112,qld
3068,3680,liam britten,119,nsw
3069,1122,kaitlin goldsworthy,60,nsw
3070,3186,jamie lando,73,sa
3071,3037,jacob gillard,27,vic
3072,1536,dale sherriff,39,vic
3073,484,nathan white,26,nsw
3074,1169,brody longman,124,sa
3075,2858,amber ryan,92,nsw
3076,1269,jessica berry,123,vic
3077,2033,michael niklaus,92,qld
3078,1102,samantha spong,74,sa
3079,2145,benjamin morrison,72,vic
3080,4937,chelsea blake,41,other
3081,167,jacqueline finlay,41,vic
3082,1059,judah clarke,105,nsw
3083,723,madeleine clarke,87,qld
3084,136,emmerson dolan,106,nsw
3085,4259,samuel nowers,27,nsw
3086,3642,madeline mahon,27,sa
3087,3576,damien nguyen,57,other
3088,1469,tristan mckinnell,51,other
3089,864,shannon grosskopf,71,vic
3090,4951,lachlan nguyen,86,vic
3091,2656,talia petersen,124,sa
3092,3463,webb,81,qld
3093,3382,dylan neville,76,vic
3094,2869,pace hindmarch,110,nsw
3095,1965,elton noble,89,qld
3096,2023,krystin pulvirenti,89,vic
3097,1881,emma fitzpatrick,31,nsw
3098,4978,charlotte ryan,65,vic
3099,514,chelsea asher,53,vic
3100,766,oscar meadows,34,nsw
3101,4703,olivia campbell,60,nsw
3102,1554,jock sedunary,27,sa
3103,4072,thomas berry,66,nsw
3104,325,ruby nguyen,84,wa
3105,1647,nathan sieber,56,other
3106,2815,april lock,48,nsw
3107,2205,nicole schmook,38,other
3108,3367,tara cother,50,vic
3109,4256,luke everett,28,vic
3110,2254,bree beattie,78,vic
3111,2549,matthew roche,120,vic
3112,1630,amber manson,35,nsw
3113,1037,luke mahony,69,other
3114,1080,emiily beams,76,other
3115,3925,adam yu,83,vic
3116,3254,xanthe hipkiss,35,nsw
3117,830,chelsea baillie,120,vic
3118,4119,mikayla cavaivolo,33,vic
3119,3084,kaitlyn dreckow,101,vic
3120,1243,april snell,124,wa
3121,4773,cain berry,25,vic
3122,4345,tyler pascoe,50,vic
3123,2204,jordyn white,119,sa
3124,2314,jake gillard,65,nsw
3125,3350,jacqueline grillett,100,vic
3126,1833,william matthews,30,wa
3127,1848,logan dzino,40,nsw
3128,2637,jasmine wiseman,51,vic
3129,3673,jake trevan,28,qld
3130,2341,kane webb,93,wa
3131,252,cooper walkley,25,nsw
3132,4126,nicholas leung,29,wa
3133,601,ella carbone,38,vic
3134,261,erin gascoigne,48,wa
3135,1872,naomi reid,26,qld
3136,386,bradley crook,76,nsw
3137,189,madison warneke,38,nsw
3138,3325,brooke gillis,56,nsw
3139,2960,joshua edmeades,89,nsw
3140,1616,zac green,98,vic
3141,1241,lucy krzempek,109,vic
3142,936,eboni brakel,106,vic
3143,3891,hilton,69,wa
3144,639,oliver pimershofer,81,nsw
3145,244,tayla matthews,122,nsw
3146,170,isabella stephenson,40,qld
3147,1316,brianna blake,79,nsw
3148,4399,annalise reid,44,vic
3149,1887,hayley maclennan,91,vic
3150,2307,matthew gartz,124,nsw
3151,3752,logan green,118,sa
3152,3002,charlie cure,95,other
3153,461,lucas portlock,28,nsw
3154,767,jade markakis,122,qld
3155,2015,arabella sorsa,79,qld
3156,1324,ruby matthiessen,81,nsw
3157,2178,kristin swiggs,78,other
3158,1192,nicholas fanraatree,55,sa
3159,533,luke harrington,122,other
3160,2118,xavier pulford,46,wa
3161,1336,max britten,80,wa
3162,816,trey tiller,30,sa
3163,2361,stephanie rasic,31,nsw
3164,1543,jasper isola,76,vic
3165,1535,madeline grubb,99,vic
3166,4906,cameron walls,78,nsw
3167,124,joel finlay,107,nsw
3168,3995,thomas brooker,114,vic
3169,3166,brianna ferris,113,nsw
3170,2443,stephanie mason,90,nsw
3171,962,millane reinmuth,76,nsw
3172,434,lachlan haussen,106,nsw
3173,4880,mikaela webb,72,nsw
3174,1907,charlotte coffey,50,other
3175,945,thomas bellchambers,81,wa
3176,1035,emiily campbell,66,vic
3177,3959,james ryan,76,nsw
3178,187,henry varcoe,80,wa
3179,2571,eleni bartel,115,qld
3180,4103,jack badman,117,nsw
3181,1258,jock clarke,124,vic
3182,2994,edward horstler,76,qld
3183,1088,bethany belonoha,37,vic
3184,3654,raquel vandonderen,65,nsw
